geneID	transcriptID
ENSG00000138162	ENST00000453444
ENSG00000138162	ENST00000515603
ENSG00000138162	ENST00000360561
ENSG00000138162	ENST00000369000
ENSG00000138162	ENST00000369001
ENSG00000138162	ENST00000369004
ENSG00000138162	ENST00000260733
ENSG00000138162	ENST00000513429
ENSG00000138162	ENST00000368999
ENSG00000138152	ENST00000260723
ENSG00000107679	ENST00000368988
ENSG00000107679	ENST00000368989
ENSG00000107679	ENST00000392799
ENSG00000107679	ENST00000368990
ENSG00000107679	ENST00000433307
ENSG00000254636	ENST00000528446
ENSG00000166033	ENST00000368984
ENSG00000187908	ENST00000368955
ENSG00000187908	ENST00000338354
ENSG00000187908	ENST00000664692
ENSG00000187908	ENST00000619379
ENSG00000187908	ENST00000666315
ENSG00000187908	ENST00000344338
ENSG00000187908	ENST00000653442
ENSG00000187908	ENST00000652446
ENSG00000187908	ENST00000368909
ENSG00000286135	ENST00000652090
ENSG00000183559	ENST00000329446
ENSG00000138161	ENST00000392790
ENSG00000213185	ENST00000368896
ENSG00000213185	ENST00000368898
ENSG00000203795	ENST00000368894
ENSG00000119965	ENST00000481909
ENSG00000179988	ENST00000405485
ENSG00000179988	ENST00000368887
ENSG00000179988	ENST00000406217
ENSG00000095574	ENST00000368886
ENSG00000095574	ENST00000617859
ENSG00000196177	ENST00000358776
ENSG00000188620	ENST00000357878
ENSG00000188816	ENST00000339992
ENSG00000154473	ENST00000368865
ENSG00000154473	ENST00000368858
ENSG00000154478	ENST00000284674
ENSG00000121898	ENST00000241305
ENSG00000182022	ENST00000346248
ENSG00000182022	ENST00000628426
ENSG00000182022	ENST00000435907
ENSG00000065154	ENST00000368845
ENSG00000229544	ENST00000451024
ENSG00000107902	ENST00000368842
ENSG00000189319	ENST00000337318
ENSG00000189319	ENST00000392754
ENSG00000203791	ENST00000652548
ENSG00000203791	ENST00000368836
ENSG00000165660	ENST00000298492
ENSG00000019995	ENST00000359653
ENSG00000175029	ENST00000337195
ENSG00000175029	ENST00000334808
ENSG00000175029	ENST00000531469
ENSG00000175029	ENST00000494626
ENSG00000175029	ENST00000309035
ENSG00000175029	ENST00000411419
ENSG00000175018	ENST00000368821
ENSG00000107938	ENST00000356792
ENSG00000107938	ENST00000337623
ENSG00000154485	ENST00000368808
ENSG00000188690	ENST00000368786
ENSG00000188690	ENST00000649536
ENSG00000188690	ENST00000368797
ENSG00000188690	ENST00000650587
ENSG00000107949	ENST00000368759
ENSG00000107949	ENST00000278100
ENSG00000107949	ENST00000299130
ENSG00000089876	ENST00000284690
ENSG00000203780	ENST00000368693
ENSG00000148848	ENST00000368676
ENSG00000148848	ENST00000368679
ENSG00000154493	ENST00000356858
ENSG00000154493	ENST00000284694
ENSG00000150760	ENST00000280333
ENSG00000150760	ENST00000623213
ENSG00000188916	ENST00000614311
ENSG00000188916	ENST00000522781
ENSG00000188916	ENST00000424811
ENSG00000214285	ENST00000398023
ENSG00000186766	ENST00000388920
ENSG00000180745	ENST00000368671
ENSG00000132334	ENST00000306042
ENSG00000132334	ENST00000254667
ENSG00000148773	ENST00000368653
ENSG00000148773	ENST00000368654
ENSG00000170430	ENST00000306010
ENSG00000170430	ENST00000651593
ENSG00000108001	ENST00000355311
ENSG00000108001	ENST00000368648
ENSG00000108001	ENST00000440978
ENSG00000237489	ENST00000637128
ENSG00000108010	ENST00000368644
ENSG00000108010	ENST00000331244
ENSG00000176769	ENST00000368642
ENSG00000175470	ENST00000455566
ENSG00000176171	ENST00000368636
ENSG00000188385	ENST00000664697
ENSG00000188385	ENST00000658847
ENSG00000188385	ENST00000670120
ENSG00000188385	ENST00000661339
ENSG00000188385	ENST00000666210
ENSG00000188385	ENST00000653623
ENSG00000188385	ENST00000668452
ENSG00000188385	ENST00000669493
ENSG00000188385	ENST00000657785
ENSG00000188385	ENST00000298622
ENSG00000188385	ENST00000653512
ENSG00000188385	ENST00000660144
ENSG00000188385	ENST00000670443
ENSG00000188385	ENST00000657318
ENSG00000188385	ENST00000659050
ENSG00000188385	ENST00000666974
ENSG00000151640	ENST00000338492
ENSG00000165752	ENST00000298630
ENSG00000148814	ENST00000344079
ENSG00000148814	ENST00000368613
ENSG00000148814	ENST00000625755
ENSG00000148814	ENST00000368612
ENSG00000148814	ENST00000368614
ENSG00000171813	ENST00000631148
ENSG00000171813	ENST00000305233
ENSG00000068383	ENST00000368594
ENSG00000068383	ENST00000368593
ENSG00000148826	ENST00000368592
ENSG00000171811	ENST00000368586
ENSG00000197177	ENST00000607359
ENSG00000197177	ENST00000392607
ENSG00000197177	ENST00000392606
ENSG00000171798	ENST00000304613
ENSG00000171794	ENST00000304477
ENSG00000151650	ENST00000325980
ENSG00000151651	ENST00000445355
ENSG00000151651	ENST00000485491
ENSG00000151651	ENST00000415217
ENSG00000130640	ENST00000368563
ENSG00000130640	ENST00000252936
ENSG00000130640	ENST00000543663
ENSG00000130640	ENST00000417178
ENSG00000198546	ENST00000359035
ENSG00000198546	ENST00000361518
ENSG00000130643	ENST00000252939
ENSG00000165828	ENST00000433452
ENSG00000165828	ENST00000463201
ENSG00000148803	ENST00000278025
ENSG00000148803	ENST00000368552
ENSG00000127884	ENST00000368547
ENSG00000148832	ENST00000357296
ENSG00000148832	ENST00000278060
ENSG00000148824	ENST00000477902
ENSG00000148824	ENST00000317502
ENSG00000203772	ENST00000414069
ENSG00000214279	ENST00000640237
ENSG00000130649	ENST00000252945
ENSG00000130649	ENST00000463117
ENSG00000171772	ENST00000303903
ENSG00000171772	ENST00000368517
ENSG00000171772	ENST00000343131
ENSG00000225899	ENST00000425520
ENSG00000225899	ENST00000443774
ENSG00000177951	ENST00000410108
ENSG00000177951	ENST00000382762
ENSG00000177951	ENST00000325147
ENSG00000177951	ENST00000529614
ENSG00000188076	ENST00000342878
ENSG00000177947	ENST00000325113
ENSG00000177947	ENST00000525282
ENSG00000177963	ENST00000325207
ENSG00000177963	ENST00000526104
ENSG00000177963	ENST00000527696
ENSG00000142082	ENST00000382743
ENSG00000142082	ENST00000524564
ENSG00000142082	ENST00000532956
ENSG00000185627	ENST00000352303
ENSG00000185627	ENST00000621534
ENSG00000185627	ENST00000431206
ENSG00000185627	ENST00000532097
ENSG00000174885	ENST00000312165
ENSG00000174885	ENST00000534750
ENSG00000142102	ENST00000409548
ENSG00000142102	ENST00000409479
ENSG00000206013	ENST00000382614
ENSG00000185201	ENST00000533141
ENSG00000185201	ENST00000602569
ENSG00000185201	ENST00000616316
ENSG00000185201	ENST00000399817
ENSG00000185885	ENST00000328221
ENSG00000185885	ENST00000528780
ENSG00000185885	ENST00000408968
ENSG00000142089	ENST00000399808
ENSG00000142089	ENST00000526811
ENSG00000142089	ENST00000602735
ENSG00000182272	ENST00000329962
ENSG00000184363	ENST00000331563
ENSG00000185187	ENST00000431843
ENSG00000185187	ENST00000397632
ENSG00000185187	ENST00000531205
ENSG00000185187	ENST00000332725
ENSG00000185101	ENST00000332826
ENSG00000174915	ENST00000308020
ENSG00000023191	ENST00000533410
ENSG00000023191	ENST00000356187
ENSG00000023191	ENST00000438658
ENSG00000023191	ENST00000354420
ENSG00000023191	ENST00000397615
ENSG00000023191	ENST00000397614
ENSG00000023191	ENST00000397604
ENSG00000023191	ENST00000534797
ENSG00000174775	ENST00000311189
ENSG00000174775	ENST00000397596
ENSG00000174775	ENST00000417302
ENSG00000174775	ENST00000397594
ENSG00000174775	ENST00000451590
ENSG00000161328	ENST00000270115
ENSG00000185522	ENST00000329451
ENSG00000099849	ENST00000431809
ENSG00000099849	ENST00000397582
ENSG00000099849	ENST00000454668
ENSG00000099849	ENST00000397583
ENSG00000070047	ENST00000533464
ENSG00000070047	ENST00000264555
ENSG00000070047	ENST00000413872
ENSG00000070047	ENST00000416188
ENSG00000185507	ENST00000397570
ENSG00000185507	ENST00000348655
ENSG00000185507	ENST00000330243
ENSG00000185507	ENST00000397566
ENSG00000185507	ENST00000525445
ENSG00000099834	ENST00000674088
ENSG00000099834	ENST00000349570
ENSG00000099834	ENST00000358353
ENSG00000099834	ENST00000397542
ENSG00000070031	ENST00000176195
ENSG00000069696	ENST00000176183
ENSG00000177030	ENST00000382409
ENSG00000177042	ENST00000397510
ENSG00000177042	ENST00000608174
ENSG00000177042	ENST00000397512
ENSG00000177106	ENST00000530636
ENSG00000177106	ENST00000650127
ENSG00000177106	ENST00000533256
ENSG00000177106	ENST00000318562
ENSG00000177106	ENST00000526198
ENSG00000177106	ENST00000614442
ENSG00000177156	ENST00000528097
ENSG00000177156	ENST00000319006
ENSG00000177225	ENST00000319863
ENSG00000177225	ENST00000526325
ENSG00000177225	ENST00000524550
ENSG00000177225	ENST00000397472
ENSG00000184524	ENST00000330106
ENSG00000177542	ENST00000628067
ENSG00000177542	ENST00000531214
ENSG00000177542	ENST00000320230
ENSG00000177595	ENST00000411829
ENSG00000177595	ENST00000347755
ENSG00000177600	ENST00000530797
ENSG00000177600	ENST00000321153
ENSG00000177666	ENST00000336615
ENSG00000177685	ENST00000528542
ENSG00000177685	ENST00000450448
ENSG00000177685	ENST00000525077
ENSG00000177697	ENST00000397421
ENSG00000177697	ENST00000528011
ENSG00000177697	ENST00000397420
ENSG00000177697	ENST00000322008
ENSG00000177700	ENST00000322028
ENSG00000214063	ENST00000409543
ENSG00000214063	ENST00000397406
ENSG00000214063	ENST00000397408
ENSG00000214063	ENST00000397397
ENSG00000214063	ENST00000409531
ENSG00000214063	ENST00000346501
ENSG00000214063	ENST00000397404
ENSG00000214063	ENST00000397411
ENSG00000177830	ENST00000528581
ENSG00000177830	ENST00000449825
ENSG00000177830	ENST00000429789
ENSG00000177830	ENST00000323578
ENSG00000177830	ENST00000436108
ENSG00000177830	ENST00000454838
ENSG00000183020	ENST00000332231
ENSG00000183020	ENST00000448903
ENSG00000184956	ENST00000421673
ENSG00000215182	ENST00000621226
ENSG00000117983	ENST00000529681
ENSG00000078902	ENST00000317204
ENSG00000078902	ENST00000263646
ENSG00000174672	ENST00000531197
ENSG00000174672	ENST00000382179
ENSG00000174672	ENST00000526678
ENSG00000174672	ENST00000528841
ENSG00000174672	ENST00000528710
ENSG00000174672	ENST00000308219
ENSG00000182208	ENST00000329957
ENSG00000182208	ENST00000614710
ENSG00000184545	ENST00000397374
ENSG00000184545	ENST00000331588
ENSG00000205869	ENST00000382171
ENSG00000205867	ENST00000412090
ENSG00000196224	ENST00000399685
ENSG00000241598	ENST00000399682
ENSG00000241598	ENST00000616115
ENSG00000185940	ENST00000399676
ENSG00000205864	ENST00000382160
ENSG00000244242	ENST00000340134
ENSG00000117984	ENST00000636843
ENSG00000117984	ENST00000637387
ENSG00000117984	ENST00000637915
ENSG00000117984	ENST00000637815
ENSG00000117984	ENST00000236671
ENSG00000117984	ENST00000636571
ENSG00000149043	ENST00000381968
ENSG00000149043	ENST00000341958
ENSG00000130598	ENST00000381911
ENSG00000130598	ENST00000381906
ENSG00000130598	ENST00000381905
ENSG00000130598	ENST00000252898
ENSG00000130598	ENST00000617947
ENSG00000130592	ENST00000381775
ENSG00000130592	ENST00000612798
ENSG00000130592	ENST00000405957
ENSG00000130592	ENST00000406638
ENSG00000130592	ENST00000311604
ENSG00000283787	ENST00000640310
ENSG00000130595	ENST00000381563
ENSG00000130595	ENST00000278317
ENSG00000130595	ENST00000344578
ENSG00000130595	ENST00000446240
ENSG00000130595	ENST00000381589
ENSG00000130595	ENST00000381557
ENSG00000130595	ENST00000381558
ENSG00000130595	ENST00000641119
ENSG00000130595	ENST00000641787
ENSG00000130595	ENST00000381579
ENSG00000130595	ENST00000397301
ENSG00000130595	ENST00000397304
ENSG00000214026	ENST00000381514
ENSG00000214026	ENST00000397294
ENSG00000214026	ENST00000381519
ENSG00000214026	ENST00000397298
ENSG00000214026	ENST00000397297
ENSG00000167244	ENST00000381395
ENSG00000167244	ENST00000381389
ENSG00000167244	ENST00000434045
ENSG00000167244	ENST00000416167
ENSG00000167244	ENST00000381406
ENSG00000167244	ENST00000418738
ENSG00000167244	ENST00000381392
ENSG00000284779	ENST00000643349
ENSG00000254647	ENST00000381330
ENSG00000254647	ENST00000397262
ENSG00000254647	ENST00000512523
ENSG00000254647	ENST00000250971
ENSG00000180176	ENST00000352909
ENSG00000180176	ENST00000381178
ENSG00000180176	ENST00000333684
ENSG00000180176	ENST00000381175
ENSG00000183734	ENST00000331289
ENSG00000110665	ENST00000381153
ENSG00000064201	ENST00000612299
ENSG00000064201	ENST00000451520
ENSG00000064201	ENST00000381121
ENSG00000064201	ENST00000182290
ENSG00000110651	ENST00000263645
ENSG00000110651	ENST00000381036
ENSG00000110651	ENST00000481687
ENSG00000184281	ENST00000451491
ENSG00000184281	ENST00000380996
ENSG00000184281	ENST00000333256
ENSG00000070985	ENST00000155858
ENSG00000070985	ENST00000528453
ENSG00000070985	ENST00000533060
ENSG00000053918	ENST00000155840
ENSG00000053918	ENST00000335475
ENSG00000129757	ENST00000430149
ENSG00000129757	ENST00000414822
ENSG00000129757	ENST00000440480
ENSG00000129757	ENST00000647251
ENSG00000129757	ENST00000380725
ENSG00000254827	ENST00000455942
ENSG00000254827	ENST00000526203
ENSG00000254827	ENST00000625099
ENSG00000110628	ENST00000649076
ENSG00000110628	ENST00000347936
ENSG00000110628	ENST00000380574
ENSG00000181649	ENST00000314222
ENSG00000205531	ENST00000526115
ENSG00000205531	ENST00000380542
ENSG00000205531	ENST00000620138
ENSG00000110619	ENST00000397111
ENSG00000110619	ENST00000278224
ENSG00000110619	ENST00000529772
ENSG00000110619	ENST00000380525
ENSG00000021762	ENST00000525498
ENSG00000021762	ENST00000348039
ENSG00000021762	ENST00000389989
ENSG00000021762	ENST00000263650
ENSG00000182170	ENST00000332314
ENSG00000184350	ENST00000389832
ENSG00000005801	ENST00000399602
ENSG00000005801	ENST00000429541
ENSG00000005801	ENST00000005082
ENSG00000005801	ENST00000354599
ENSG00000005801	ENST00000343338
ENSG00000005801	ENST00000620374
ENSG00000005801	ENST00000526601
ENSG00000167311	ENST00000359918
ENSG00000167311	ENST00000397067
ENSG00000167311	ENST00000397068
ENSG00000129744	ENST00000250693
ENSG00000129749	ENST00000250699
ENSG00000110713	ENST00000355260
ENSG00000110713	ENST00000359171
ENSG00000110713	ENST00000324932
ENSG00000148985	ENST00000464261
ENSG00000148985	ENST00000459679
ENSG00000148985	ENST00000493547
ENSG00000148985	ENST00000396991
ENSG00000148985	ENST00000396986
ENSG00000148985	ENST00000465307
ENSG00000148985	ENST00000464906
ENSG00000148985	ENST00000463452
ENSG00000148985	ENST00000300730
ENSG00000148985	ENST00000278243
ENSG00000177105	ENST00000351018
ENSG00000177105	ENST00000396979
ENSG00000177105	ENST00000533217
ENSG00000177105	ENST00000396978
ENSG00000167323	ENST00000533977
ENSG00000167323	ENST00000300737
ENSG00000167323	ENST00000527651
ENSG00000167323	ENST00000616714
ENSG00000167325	ENST00000300738
ENSG00000284018	ENST00000639584
ENSG00000284306	ENST00000640805
ENSG00000283873	ENST00000638166
ENSG00000284546	ENST00000640302
ENSG00000284438	ENST00000524542
ENSG00000221996	ENST00000624801
ENSG00000132109	ENST00000254436
ENSG00000181963	ENST00000325719
ENSG00000196778	ENST00000642020
ENSG00000196778	ENST00000307632
ENSG00000196778	ENST00000641528
ENSG00000197790	ENST00000360213
ENSG00000226288	ENST00000641896
ENSG00000226288	ENST00000641486
ENSG00000226288	ENST00000312614
ENSG00000232268	ENST00000450052
ENSG00000232268	ENST00000530443
ENSG00000167333	ENST00000300747
ENSG00000197428	ENST00000357605
ENSG00000197428	ENST00000641817
ENSG00000180785	ENST00000396952
ENSG00000167332	ENST00000396950
ENSG00000167332	ENST00000641638
ENSG00000197674	ENST00000641159
ENSG00000167346	ENST00000300762
ENSG00000167346	ENST00000380390
ENSG00000280021	ENST00000380383
ENSG00000280021	ENST00000624103
ENSG00000279270	ENST00000624978
ENSG00000176925	ENST00000322110
ENSG00000176925	ENST00000641672
ENSG00000176922	ENST00000322101
ENSG00000176900	ENST00000380378
ENSG00000176900	ENST00000322049
ENSG00000176895	ENST00000359350
ENSG00000176895	ENST00000641490
ENSG00000176893	ENST00000322013
ENSG00000176893	ENST00000641926
ENSG00000278870	ENST00000623849
ENSG00000205497	ENST00000641898
ENSG00000205497	ENST00000380373
ENSG00000205496	ENST00000380371
ENSG00000176798	ENST00000641819
ENSG00000176798	ENST00000321543
ENSG00000205495	ENST00000380370
ENSG00000176787	ENST00000321522
ENSG00000171944	ENST00000307388
ENSG00000171944	ENST00000642125
ENSG00000182070	ENST00000380367
ENSG00000182070	ENST00000328942
ENSG00000176742	ENST00000321255
ENSG00000176742	ENST00000641270
ENSG00000244734	ENST00000335295
ENSG00000244734	ENST00000647020
ENSG00000223609	ENST00000292901
ENSG00000223609	ENST00000643122
ENSG00000223609	ENST00000650601
ENSG00000213934	ENST00000330597
ENSG00000196565	ENST00000336906
ENSG00000213931	ENST00000396895
ENSG00000213931	ENST00000292896
ENSG00000213931	ENST00000380237
ENSG00000183251	ENST00000380224
ENSG00000279012	ENST00000624187
ENSG00000167355	ENST00000300773
ENSG00000176239	ENST00000380219
ENSG00000184698	ENST00000328611
ENSG00000184698	ENST00000642046
ENSG00000167360	ENST00000300778
ENSG00000167359	ENST00000380211
ENSG00000187918	ENST00000341449
ENSG00000187918	ENST00000641930
ENSG00000181609	ENST00000322641
ENSG00000175520	ENST00000311659
ENSG00000175518	ENST00000673910
ENSG00000175518	ENST00000380184
ENSG00000181616	ENST00000322653
ENSG00000181616	ENST00000641796
ENSG00000187747	ENST00000345043
ENSG00000121236	ENST00000621176
ENSG00000121236	ENST00000278302
ENSG00000121236	ENST00000380107
ENSG00000121236	ENST00000380097
ENSG00000258659	ENST00000429814
ENSG00000258659	ENST00000514226
ENSG00000132256	ENST00000380034
ENSG00000132274	ENST00000379965
ENSG00000181023	ENST00000317121
ENSG00000181074	ENST00000317254
ENSG00000181074	ENST00000641350
ENSG00000181017	ENST00000641377
ENSG00000181009	ENST00000317093
ENSG00000181009	ENST00000641181
ENSG00000181001	ENST00000317078
ENSG00000181001	ENST00000641645
ENSG00000180988	ENST00000317037
ENSG00000205409	ENST00000329322
ENSG00000205409	ENST00000379946
ENSG00000183269	ENST00000537935
ENSG00000180974	ENST00000641726
ENSG00000180974	ENST00000316987
ENSG00000277932	ENST00000610445
ENSG00000184478	ENST00000641160
ENSG00000184478	ENST00000641905
ENSG00000184478	ENST00000329564
ENSG00000188691	ENST00000532411
ENSG00000183313	ENST00000332249
ENSG00000183389	ENST00000330728
ENSG00000183389	ENST00000641156
ENSG00000183389	ENST00000641835
ENSG00000183389	ENST00000641279
ENSG00000180934	ENST00000641900
ENSG00000180934	ENST00000316650
ENSG00000180934	ENST00000641423
ENSG00000180934	ENST00000641938
ENSG00000180919	ENST00000316529
ENSG00000255307	ENST00000530810
ENSG00000175485	ENST00000311352
ENSG00000180878	ENST00000316375
ENSG00000051009	ENST00000265978
ENSG00000051009	ENST00000449352
ENSG00000051009	ENST00000524416
ENSG00000132259	ENST00000379936
ENSG00000110148	ENST00000334619
ENSG00000110148	ENST00000525462
ENSG00000110148	ENST00000532715
ENSG00000170955	ENST00000530979
ENSG00000170955	ENST00000303927
ENSG00000166311	ENST00000342245
ENSG00000166311	ENST00000527275
ENSG00000166313	ENST00000389906
ENSG00000166313	ENST00000608645
ENSG00000166313	ENST00000530885
ENSG00000166313	ENST00000299402
ENSG00000166313	ENST00000608704
ENSG00000166313	ENST00000610474
ENSG00000166313	ENST00000608655
ENSG00000166313	ENST00000609360
ENSG00000166313	ENST00000621678
ENSG00000166313	ENST00000618005
ENSG00000166313	ENST00000609331
ENSG00000166313	ENST00000311051
ENSG00000166313	ENST00000608394
ENSG00000110169	ENST00000265983
ENSG00000110171	ENST00000359518
ENSG00000110171	ENST00000639856
ENSG00000110171	ENST00000345851
ENSG00000110171	ENST00000525074
ENSG00000110171	ENST00000536344
ENSG00000132254	ENST00000254584
ENSG00000132254	ENST00000614314
ENSG00000132254	ENST00000396777
ENSG00000132254	ENST00000423813
ENSG00000132286	ENST00000254616
ENSG00000179532	ENST00000254579
ENSG00000132275	ENST00000254605
ENSG00000166333	ENST00000528995
ENSG00000166333	ENST00000299421
ENSG00000166333	ENST00000537806
ENSG00000166333	ENST00000396751
ENSG00000166333	ENST00000420936
ENSG00000166337	ENST00000299424
ENSG00000166340	ENST00000644218
ENSG00000166340	ENST00000299427
ENSG00000166340	ENST00000644810
ENSG00000166341	ENST00000299441
ENSG00000158042	ENST00000288937
ENSG00000188124	ENST00000641124
ENSG00000188124	ENST00000641169
ENSG00000188124	ENST00000338569
ENSG00000279486	ENST00000307401
ENSG00000279486	ENST00000641258
ENSG00000184933	ENST00000641196
ENSG00000184933	ENST00000332601
ENSG00000166363	ENST00000299454
ENSG00000170790	ENST00000307322
ENSG00000170790	ENST00000641461
ENSG00000170782	ENST00000379829
ENSG00000166368	ENST00000299459
ENSG00000178358	ENST00000317834
ENSG00000149054	ENST00000278319
ENSG00000149054	ENST00000414517
ENSG00000149050	ENST00000536068
ENSG00000149050	ENST00000278314
ENSG00000158077	ENST00000299481
ENSG00000170748	ENST00000306904
ENSG00000170743	ENST00000318881
ENSG00000183801	ENST00000329293
ENSG00000183801	ENST00000530135
ENSG00000166387	ENST00000528883
ENSG00000166387	ENST00000530181
ENSG00000166387	ENST00000533792
ENSG00000166387	ENST00000299492
ENSG00000166394	ENST00000533558
ENSG00000166394	ENST00000524790
ENSG00000166394	ENST00000299498
ENSG00000183378	ENST00000612000
ENSG00000183378	ENST00000533663
ENSG00000183303	ENST00000329434
ENSG00000182334	ENST00000641167
ENSG00000182334	ENST00000328375
ENSG00000279000	ENST00000642108
ENSG00000279000	ENST00000623991
ENSG00000279000	ENST00000641238
ENSG00000170683	ENST00000642047
ENSG00000170683	ENST00000360759
ENSG00000182261	ENST00000328600
ENSG00000175390	ENST00000651655
ENSG00000175390	ENST00000533626
ENSG00000166402	ENST00000534099
ENSG00000166402	ENST00000305253
ENSG00000166402	ENST00000299506
ENSG00000166405	ENST00000309737
ENSG00000166405	ENST00000343202
ENSG00000166407	ENST00000428101
ENSG00000166407	ENST00000534484
ENSG00000166407	ENST00000335790
ENSG00000130413	ENST00000315204
ENSG00000130413	ENST00000534493
ENSG00000130413	ENST00000447869
ENSG00000130413	ENST00000396672
ENSG00000166436	ENST00000646038
ENSG00000166436	ENST00000402157
ENSG00000166436	ENST00000299550
ENSG00000166441	ENST00000314138
ENSG00000166444	ENST00000526757
ENSG00000166444	ENST00000526099
ENSG00000166444	ENST00000530991
ENSG00000166444	ENST00000530438
ENSG00000166444	ENST00000313726
ENSG00000166444	ENST00000534127
ENSG00000166452	ENST00000534506
ENSG00000166452	ENST00000309357
ENSG00000166452	ENST00000529876
ENSG00000166452	ENST00000299576
ENSG00000166452	ENST00000525005
ENSG00000166452	ENST00000534147
ENSG00000166452	ENST00000309377
ENSG00000166452	ENST00000396648
ENSG00000176029	ENST00000525780
ENSG00000176029	ENST00000326053
ENSG00000176009	ENST00000531618
ENSG00000175348	ENST00000534025
ENSG00000175352	ENST00000309166
ENSG00000175356	ENST00000309263
ENSG00000175356	ENST00000450649
ENSG00000175356	ENST00000649792
ENSG00000175356	ENST00000520467
ENSG00000184014	ENST00000328194
ENSG00000184014	ENST00000530044
ENSG00000166471	ENST00000528080
ENSG00000166471	ENST00000611268
ENSG00000205339	ENST00000379719
ENSG00000166478	ENST00000396604
ENSG00000166478	ENST00000396602
ENSG00000166478	ENST00000299606
ENSG00000166478	ENST00000396597
ENSG00000166478	ENST00000530463
ENSG00000166483	ENST00000450114
ENSG00000166483	ENST00000299613
ENSG00000133789	ENST00000318950
ENSG00000133789	ENST00000447399
ENSG00000133812	ENST00000676387
ENSG00000133812	ENST00000675281
ENSG00000133812	ENST00000256190
ENSG00000148926	ENST00000525063
ENSG00000148926	ENST00000528655
ENSG00000148926	ENST00000278175
ENSG00000133805	ENST00000396554
ENSG00000133805	ENST00000396553
ENSG00000133805	ENST00000529507
ENSG00000133805	ENST00000528723
ENSG00000255823	ENST00000536684
ENSG00000110315	ENST00000265981
ENSG00000133800	ENST00000256178
ENSG00000072952	ENST00000423302
ENSG00000072952	ENST00000541483
ENSG00000072952	ENST00000534266
ENSG00000072952	ENST00000558540
ENSG00000072952	ENST00000531107
ENSG00000072952	ENST00000527509
ENSG00000072952	ENST00000547195
ENSG00000072952	ENST00000424001
ENSG00000198730	ENST00000361367
ENSG00000236287	ENST00000413761
ENSG00000236287	ENST00000432999
ENSG00000110328	ENST00000227756
ENSG00000254598	ENST00000528848
ENSG00000170242	ENST00000527733
ENSG00000170242	ENST00000339865
ENSG00000170242	ENST00000399455
ENSG00000050165	ENST00000396505
ENSG00000050165	ENST00000326932
ENSG00000050165	ENST00000525493
ENSG00000133816	ENST00000646065
ENSG00000197702	ENST00000334956
ENSG00000187079	ENST00000334310
ENSG00000187079	ENST00000526600
ENSG00000187079	ENST00000527575
ENSG00000187079	ENST00000527636
ENSG00000189431	ENST00000529419
ENSG00000133794	ENST00000389707
ENSG00000133794	ENST00000403482
ENSG00000133794	ENST00000403290
ENSG00000133794	ENST00000403510
ENSG00000133794	ENST00000673817
ENSG00000133794	ENST00000401424
ENSG00000148925	ENST00000278174
ENSG00000148925	ENST00000530907
ENSG00000148925	ENST00000528120
ENSG00000152266	ENST00000529816
ENSG00000152266	ENST00000282091
ENSG00000197601	ENST00000354817
ENSG00000262655	ENST00000576479
ENSG00000133818	ENST00000537760
ENSG00000133818	ENST00000256196
ENSG00000129083	ENST00000439561
ENSG00000129083	ENST00000249923
ENSG00000129084	ENST00000530457
ENSG00000129084	ENST00000396394
ENSG00000129084	ENST00000418988
ENSG00000152270	ENST00000282096
ENSG00000152270	ENST00000455098
ENSG00000186104	ENST00000334636
ENSG00000175868	ENST00000523376
ENSG00000175868	ENST00000324229
ENSG00000175868	ENST00000533448
ENSG00000110680	ENST00000361010
ENSG00000110680	ENST00000396372
ENSG00000110680	ENST00000486207
ENSG00000110680	ENST00000331587
ENSG00000188487	ENST00000525218
ENSG00000188487	ENST00000530161
ENSG00000188487	ENST00000379556
ENSG00000188487	ENST00000379554
ENSG00000188487	ENST00000528567
ENSG00000188487	ENST00000424273
ENSG00000110693	ENST00000527619
ENSG00000110693	ENST00000316399
ENSG00000110693	ENST00000528429
ENSG00000110693	ENST00000396356
ENSG00000110693	ENST00000528252
ENSG00000110693	ENST00000655819
ENSG00000110696	ENST00000228136
ENSG00000110696	ENST00000528634
ENSG00000166689	ENST00000355661
ENSG00000166689	ENST00000531066
ENSG00000110700	ENST00000525634
ENSG00000110700	ENST00000228140
ENSG00000011405	ENST00000265970
ENSG00000070081	ENST00000529010
ENSG00000070081	ENST00000323688
ENSG00000070081	ENST00000458064
ENSG00000070081	ENST00000622082
ENSG00000188211	ENST00000338965
ENSG00000187486	ENST00000339994
ENSG00000006071	ENST00000646902
ENSG00000006071	ENST00000644772
ENSG00000006071	ENST00000647015
ENSG00000006071	ENST00000389817
ENSG00000006071	ENST00000642271
ENSG00000006071	ENST00000302539
ENSG00000006071	ENST00000643260
ENSG00000006611	ENST00000005226
ENSG00000006611	ENST00000527020
ENSG00000006611	ENST00000527720
ENSG00000006611	ENST00000318024
ENSG00000188162	ENST00000399397
ENSG00000188162	ENST00000399391
ENSG00000129152	ENST00000250003
ENSG00000129159	ENST00000379472
ENSG00000129159	ENST00000265969
ENSG00000129159	ENST00000640318
ENSG00000129159	ENST00000639325
ENSG00000129159	ENST00000675775
ENSG00000129158	ENST00000265965
ENSG00000129167	ENST00000250018
ENSG00000166788	ENST00000524803
ENSG00000166788	ENST00000529318
ENSG00000166788	ENST00000300013
ENSG00000179826	ENST00000621697
ENSG00000179826	ENST00000396275
