Gene stable ID	Transcript stable ID
ENSG00000283632	ENST00000413988
ENSG00000138686	ENST00000264499
ENSG00000138686	ENST00000507814
ENSG00000138686	ENST00000506636
ENSG00000114346	ENST00000232458
ENSG00000114346	ENST00000392692
ENSG00000114346	ENST00000417960
ENSG00000114346	ENST00000428567
ENSG00000114346	ENST00000366090
ENSG00000114346	ENST00000426894
ENSG00000114346	ENST00000366254
ENSG00000114346	ENST00000415665
ENSG00000114346	ENST00000438041
ENSG00000114346	ENST00000441497
ENSG00000114346	ENST00000444250
ENSG00000114346	ENST00000437296
ENSG00000114346	ENST00000540509
ENSG00000141084	ENST00000317506
ENSG00000141084	ENST00000448631
ENSG00000141084	ENST00000602677
ENSG00000141084	ENST00000630626
ENSG00000104866	ENST00000221462
ENSG00000104866	ENST00000544069
ENSG00000133246	ENST00000423345
ENSG00000133246	ENST00000600262
ENSG00000158106	ENST00000289013
ENSG00000145569	ENST00000274217
ENSG00000139767	ENST00000267260
ENSG00000117215	ENST00000375105
ENSG00000117215	ENST00000617227
ENSG00000127054	ENST00000435064
ENSG00000127054	ENST00000411962
ENSG00000127054	ENST00000421495
ENSG00000127054	ENST00000419704
ENSG00000127054	ENST00000450926
ENSG00000127054	ENST00000434694
ENSG00000127054	ENST00000526332
ENSG00000127054	ENST00000527719
ENSG00000127054	ENST00000530031
ENSG00000127054	ENST00000429572
ENSG00000127054	ENST00000534345
ENSG00000127054	ENST00000498476
ENSG00000127054	ENST00000540437
ENSG00000127054	ENST00000545578
ENSG00000127054	ENST00000620829
ENSG00000127054	ENST00000618806
ENSG00000275288	ENST00000616188
ENSG00000108854	ENST00000262435
ENSG00000108854	ENST00000585301
ENSG00000284733	ENST00000426406
ENSG00000165502	ENST00000298289
ENSG00000152266	ENST00000282091
ENSG00000152266	ENST00000529816
ENSG00000105855	ENST00000537992
ENSG00000105855	ENST00000222573
ENSG00000276409	ENST00000614009
ENSG00000276409	ENST00000618404
ENSG00000276409	ENST00000622526
ENSG00000276409	ENST00000620991
ENSG00000007255	ENST00000006275
ENSG00000007255	ENST00000588062
ENSG00000007255	ENST00000585934
ENSG00000007255	ENST00000592647
ENSG00000189221	ENST00000338702
ENSG00000189221	ENST00000542639
ENSG00000081052	ENST00000396625
ENSG00000081052	ENST00000643379
ENSG00000114857	ENST00000232978
ENSG00000114857	ENST00000442970
ENSG00000114857	ENST00000445842
ENSG00000114857	ENST00000617821
ENSG00000107290	ENST00000436441
ENSG00000107290	ENST00000224140
ENSG00000171595	ENST00000582036
ENSG00000171595	ENST00000311014
ENSG00000171595	ENST00000579490
ENSG00000171595	ENST00000446837
ENSG00000168282	ENST00000305386
ENSG00000088367	ENST00000202028
ENSG00000088367	ENST00000432589
ENSG00000088367	ENST00000406771
ENSG00000088367	ENST00000430276
ENSG00000088367	ENST00000373950
ENSG00000088367	ENST00000628415
ENSG00000088367	ENST00000452261
ENSG00000088367	ENST00000447825
ENSG00000088367	ENST00000427533
ENSG00000088367	ENST00000338074
ENSG00000088367	ENST00000636016
ENSG00000088367	ENST00000373945
ENSG00000088367	ENST00000373941
ENSG00000088367	ENST00000451082
ENSG00000088367	ENST00000454226
ENSG00000088367	ENST00000432603
ENSG00000088367	ENST00000441639
ENSG00000088367	ENST00000373946
ENSG00000204406	ENST00000407073
ENSG00000204406	ENST00000638043
ENSG00000204406	ENST00000642680
ENSG00000204406	ENST00000627651
ENSG00000204406	ENST00000637159
ENSG00000204406	ENST00000404807
ENSG00000204406	ENST00000416015
ENSG00000204406	ENST00000630352
ENSG00000275718	ENST00000614368
ENSG00000275718	ENST00000617897
ENSG00000166037	ENST00000537677
ENSG00000166037	ENST00000325542
ENSG00000166037	ENST00000544522
ENSG00000166037	ENST00000541365
ENSG00000166037	ENST00000538658
ENSG00000166037	ENST00000537093
ENSG00000166037	ENST00000535224
ENSG00000166037	ENST00000325486
ENSG00000166037	ENST00000541150
ENSG00000125878	ENST00000246080
ENSG00000170684	ENST00000303809
ENSG00000170684	ENST00000622376
ENSG00000091527	ENST00000264993
ENSG00000091527	ENST00000431519
ENSG00000091527	ENST00000503932
ENSG00000091527	ENST00000508481
ENSG00000091527	ENST00000420115
ENSG00000091527	ENST00000504867
ENSG00000091527	ENST00000507408
ENSG00000091527	ENST00000511392
ENSG00000091527	ENST00000515421
ENSG00000271303	ENST00000381962
ENSG00000179846	ENST00000317951
ENSG00000179846	ENST00000589776
ENSG00000270299	ENST00000488788
ENSG00000215397	ENST00000246104
ENSG00000258890	ENST00000556440
ENSG00000258890	ENST00000580188
ENSG00000258890	ENST00000581056
ENSG00000258890	ENST00000582724
ENSG00000258890	ENST00000583457
ENSG00000258890	ENST00000583676
ENSG00000258890	ENST00000553412
ENSG00000133250	ENST00000393927
ENSG00000133250	ENST00000596772
ENSG00000133250	ENST00000593661
ENSG00000133250	ENST00000594748
ENSG00000133250	ENST00000255616
ENSG00000187942	ENST00000344642
ENSG00000187942	ENST00000543870
ENSG00000129933	ENST00000262815
ENSG00000129933	ENST00000609122
ENSG00000129933	ENST00000609060
ENSG00000276910	ENST00000628423
ENSG00000276910	ENST00000612581
ENSG00000276910	ENST00000630141
ENSG00000276910	ENST00000626970
ENSG00000104879	ENST00000221476
ENSG00000147697	ENST00000276708
ENSG00000147697	ENST00000619643
ENSG00000184979	ENST00000215794
ENSG00000142798	ENST00000374695
ENSG00000142798	ENST00000635682
ENSG00000142798	ENST00000374676
ENSG00000142798	ENST00000644714
ENSG00000142798	ENST00000374673
ENSG00000182698	ENST00000392083
ENSG00000182698	ENST00000333527
ENSG00000274233	ENST00000613606
ENSG00000274233	ENST00000618639
ENSG00000274233	ENST00000632752
ENSG00000235758	ENST00000434614
ENSG00000235758	ENST00000452427
ENSG00000235758	ENST00000430226
ENSG00000235758	ENST00000425572
ENSG00000235758	ENST00000436149
ENSG00000235758	ENST00000448196
ENSG00000150764	ENST00000529225
ENSG00000150764	ENST00000440460
ENSG00000150764	ENST00000614104
ENSG00000150764	ENST00000615255
ENSG00000113269	ENST00000522208
ENSG00000113269	ENST00000521389
ENSG00000113269	ENST00000261947
ENSG00000265972	ENST00000582401
ENSG00000265972	ENST00000425134
ENSG00000256349	ENST00000419755
ENSG00000108055	ENST00000361804
ENSG00000152455	ENST00000433779
ENSG00000152455	ENST00000378325
ENSG00000152455	ENST00000354919
ENSG00000152455	ENST00000313519
ENSG00000152455	ENST00000420416
ENSG00000152455	ENST00000412254
ENSG00000152455	ENST00000358298
ENSG00000143469	ENST00000367019
ENSG00000143469	ENST00000637265
ENSG00000143469	ENST00000472886
ENSG00000143469	ENST00000367015
ENSG00000143469	ENST00000534859
ENSG00000143469	ENST00000537238
ENSG00000124302	ENST00000591231
ENSG00000124302	ENST00000438847
ENSG00000124302	ENST00000262622
ENSG00000124302	ENST00000650847
ENSG00000124302	ENST00000434302
ENSG00000174165	ENST00000526986
ENSG00000174165	ENST00000310442
ENSG00000196468	ENST00000439435
ENSG00000104892	ENST00000589373
ENSG00000104892	ENST00000391946
ENSG00000104892	ENST00000585434
ENSG00000104892	ENST00000589837
ENSG00000104892	ENST00000590063
ENSG00000104892	ENST00000470402
ENSG00000253831	ENST00000454449
ENSG00000253831	ENST00000671886
ENSG00000253831	ENST00000671942
ENSG00000253831	ENST00000672100
ENSG00000065675	ENST00000263125
ENSG00000065675	ENST00000397176
ENSG00000065675	ENST00000539722
ENSG00000065675	ENST00000610727
ENSG00000174547	ENST00000310999
ENSG00000174547	ENST00000430466
ENSG00000174547	ENST00000528272
ENSG00000174547	ENST00000329819
ENSG00000106266	ENST00000222990
ENSG00000106266	ENST00000435060
ENSG00000106266	ENST00000457286
ENSG00000106266	ENST00000435336
ENSG00000106266	ENST00000447136
ENSG00000106266	ENST00000419693
ENSG00000126264	ENST00000246551
ENSG00000126264	ENST00000437550
ENSG00000235360	ENST00000366431
ENSG00000100297	ENST00000216122
ENSG00000100297	ENST00000382011
ENSG00000100297	ENST00000416905
ENSG00000100297	ENST00000444778
ENSG00000089685	ENST00000301633
ENSG00000089685	ENST00000350051
ENSG00000089685	ENST00000374948
ENSG00000089685	ENST00000590449
ENSG00000089685	ENST00000592734
ENSG00000089685	ENST00000587746
ENSG00000186432	ENST00000334256
ENSG00000186432	ENST00000483437
ENSG00000152457	ENST00000378289
ENSG00000152457	ENST00000378246
ENSG00000152457	ENST00000357717
ENSG00000152457	ENST00000378249
ENSG00000152457	ENST00000396817
ENSG00000152457	ENST00000378255
ENSG00000152457	ENST00000378254
ENSG00000152457	ENST00000378278
ENSG00000152457	ENST00000378258
ENSG00000152457	ENST00000378242
ENSG00000152457	ENST00000418843
ENSG00000152457	ENST00000378241
ENSG00000152457	ENST00000456122
ENSG00000024862	ENST00000332797
ENSG00000024862	ENST00000617445
ENSG00000024862	ENST00000611852
ENSG00000274247	ENST00000633245
ENSG00000274247	ENST00000616256
ENSG00000274247	ENST00000633149
ENSG00000274247	ENST00000622109
ENSG00000250506	ENST00000588812
ENSG00000250506	ENST00000425876
ENSG00000250506	ENST00000586261
ENSG00000250506	ENST00000448471
ENSG00000109705	ENST00000382438
ENSG00000090339	ENST00000264832
ENSG00000090339	ENST00000423829
ENSG00000090339	ENST00000588645
ENSG00000101435	ENST00000376979
ENSG00000167604	ENST00000641389
ENSG00000167604	ENST00000606253
ENSG00000167604	ENST00000585925
ENSG00000167604	ENST00000396901
ENSG00000184178	ENST00000401642
ENSG00000184178	ENST00000388940
ENSG00000184178	ENST00000503450
ENSG00000184178	ENST00000611795
ENSG00000008324	ENST00000447630
ENSG00000008324	ENST00000011691
ENSG00000106263	ENST00000431643
ENSG00000106263	ENST00000360876
ENSG00000106263	ENST00000413917
ENSG00000106263	ENST00000397011
ENSG00000077458	ENST00000358780
ENSG00000077458	ENST00000536839
ENSG00000077458	ENST00000542135
ENSG00000077458	ENST00000540054
ENSG00000077458	ENST00000537749
ENSG00000131171	ENST00000373212
ENSG00000257949	ENST00000397640
ENSG00000257949	ENST00000588202
ENSG00000257949	ENST00000590676
ENSG00000257949	ENST00000586891
ENSG00000084090	ENST00000337288
ENSG00000084090	ENST00000443962
ENSG00000173335	ENST00000376971
ENSG00000100312	ENST00000216139
ENSG00000100312	ENST00000529621
ENSG00000174516	ENST00000349459
ENSG00000174516	ENST00000320740
ENSG00000174516	ENST00000524466
ENSG00000174516	ENST00000526296
ENSG00000174516	ENST00000527230
ENSG00000174516	ENST00000528752
ENSG00000174516	ENST00000618547
ENSG00000169031	ENST00000396578
ENSG00000169031	ENST00000304990
ENSG00000169031	ENST00000643388
ENSG00000101439	ENST00000398411
ENSG00000101439	ENST00000376925
ENSG00000101439	ENST00000398409
ENSG00000139112	ENST00000545859
ENSG00000139112	ENST00000266458
ENSG00000139112	ENST00000421801
ENSG00000139112	ENST00000544284
ENSG00000139112	ENST00000545047
ENSG00000139112	ENST00000543602
ENSG00000139112	ENST00000545887
ENSG00000139112	ENST00000546017
ENSG00000139112	ENST00000535576
ENSG00000139112	ENST00000539170
ENSG00000139112	ENST00000545290
ENSG00000139112	ENST00000629504
ENSG00000165506	ENST00000298292
ENSG00000165506	ENST00000406043
ENSG00000093183	ENST00000451653
ENSG00000093183	ENST00000423701
ENSG00000093183	ENST00000273156
ENSG00000093183	ENST00000417572
ENSG00000093183	ENST00000264454
ENSG00000093183	ENST00000456515
ENSG00000093183	ENST00000450981
ENSG00000093183	ENST00000416880
ENSG00000093183	ENST00000420163
ENSG00000230873	ENST00000536551
ENSG00000230873	ENST00000354384
ENSG00000105371	ENST00000380770
ENSG00000105371	ENST00000340992
ENSG00000105371	ENST00000393717
ENSG00000136267	ENST00000403951
ENSG00000136267	ENST00000402815
ENSG00000136267	ENST00000407950
ENSG00000136267	ENST00000406247
ENSG00000136267	ENST00000437998
ENSG00000136267	ENST00000399322
ENSG00000100321	ENST00000318801
ENSG00000100321	ENST00000328933
ENSG00000100321	ENST00000216155
ENSG00000100321	ENST00000406293
ENSG00000100321	ENST00000381535
ENSG00000104884	ENST00000391945
ENSG00000104884	ENST00000391941
ENSG00000104884	ENST00000485403
ENSG00000104884	ENST00000586131
ENSG00000104884	ENST00000586856
ENSG00000104884	ENST00000391944
ENSG00000152137	ENST00000281938
ENSG00000152137	ENST00000541798
ENSG00000167880	ENST00000589231
ENSG00000167880	ENST00000301607
ENSG00000167880	ENST00000586740
ENSG00000198157	ENST00000358130
ENSG00000198157	ENST00000447319
ENSG00000198157	ENST00000373250
ENSG00000198157	ENST00000430960
ENSG00000198157	ENST00000436386
ENSG00000198157	ENST00000451455
ENSG00000105364	ENST00000592514
ENSG00000105364	ENST00000253099
ENSG00000105364	ENST00000590150
ENSG00000105364	ENST00000590669
ENSG00000105364	ENST00000393733
ENSG00000105364	ENST00000588502
ENSG00000105364	ENST00000590702
ENSG00000105364	ENST00000307422
ENSG00000163297	ENST00000403729
ENSG00000163297	ENST00000404191
ENSG00000163297	ENST00000346652
ENSG00000163297	ENST00000307333
ENSG00000103479	ENST00000567964
ENSG00000103479	ENST00000262133
ENSG00000103479	ENST00000544405
ENSG00000106100	ENST00000222823
ENSG00000106100	ENST00000413433
ENSG00000106100	ENST00000411552
ENSG00000106100	ENST00000419799
ENSG00000106100	ENST00000419601
ENSG00000197302	ENST00000539915
ENSG00000197302	ENST00000316491
ENSG00000197302	ENST00000398696
ENSG00000197302	ENST00000534369
ENSG00000197302	ENST00000530881
ENSG00000197302	ENST00000529515
ENSG00000011600	ENST00000424586
ENSG00000011600	ENST00000585901
ENSG00000011600	ENST00000544690
ENSG00000011600	ENST00000262629
ENSG00000011600	ENST00000589517
ENSG00000178199	ENST00000409806
ENSG00000178199	ENST00000458251
ENSG00000178199	ENST00000409948
ENSG00000168958	ENST00000423098
ENSG00000168958	ENST00000304593
ENSG00000168958	ENST00000353339
ENSG00000168958	ENST00000354503
ENSG00000168958	ENST00000530359
ENSG00000168958	ENST00000531278
ENSG00000168958	ENST00000409565
ENSG00000168958	ENST00000452930
ENSG00000168958	ENST00000409616
ENSG00000168958	ENST00000337110
ENSG00000168958	ENST00000525195
ENSG00000168958	ENST00000534203
ENSG00000168958	ENST00000524634
ENSG00000168958	ENST00000349901
ENSG00000168958	ENST00000436237
ENSG00000168958	ENST00000443428
ENSG00000168958	ENST00000418961
ENSG00000168958	ENST00000456345
ENSG00000168958	ENST00000392059
ENSG00000196169	ENST00000551294
ENSG00000196169	ENST00000389916
ENSG00000115705	ENST00000382269
ENSG00000115705	ENST00000329066
ENSG00000115705	ENST00000382201
ENSG00000115705	ENST00000423320
ENSG00000115705	ENST00000382198
ENSG00000115705	ENST00000422464
ENSG00000115705	ENST00000446278
ENSG00000115705	ENST00000469607
ENSG00000115705	ENST00000345913
ENSG00000115705	ENST00000539820
ENSG00000115705	ENST00000346956
ENSG00000174483	ENST00000318312
ENSG00000174483	ENST00000526815
ENSG00000174483	ENST00000525809
ENSG00000174483	ENST00000455748
ENSG00000174483	ENST00000393994
ENSG00000174483	ENST00000524705
ENSG00000174483	ENST00000630659
ENSG00000175826	ENST00000570828
ENSG00000175826	ENST00000574322
ENSG00000175826	ENST00000573600
ENSG00000175826	ENST00000318988
ENSG00000175826	ENST00000572043
ENSG00000175826	ENST00000576613
ENSG00000175826	ENST00000575783
ENSG00000175826	ENST00000571409
ENSG00000136859	ENST00000373425
ENSG00000136859	ENST00000373417
ENSG00000161533	ENST00000293217
ENSG00000161533	ENST00000588968
ENSG00000161533	ENST00000587927
ENSG00000161533	ENST00000301608
ENSG00000161533	ENST00000588176
ENSG00000161533	ENST00000576743
ENSG00000100055	ENST00000457992
ENSG00000100055	ENST00000248901
ENSG00000100055	ENST00000402997
ENSG00000100055	ENST00000405206
ENSG00000100055	ENST00000446506
ENSG00000032444	ENST00000221249
ENSG00000032444	ENST00000601668
ENSG00000032444	ENST00000601001
ENSG00000032444	ENST00000545201
ENSG00000032444	ENST00000596515
ENSG00000032444	ENST00000414982
ENSG00000032444	ENST00000450331
ENSG00000032444	ENST00000600942
ENSG00000032444	ENST00000593924
ENSG00000032444	ENST00000600737
ENSG00000032444	ENST00000595264
ENSG00000032444	ENST00000594551
ENSG00000032444	ENST00000646984
ENSG00000032444	ENST00000599947
ENSG00000135597	ENST00000450536
ENSG00000135597	ENST00000367663
ENSG00000135597	ENST00000529597
ENSG00000135597	ENST00000478483
ENSG00000135597	ENST00000409812
ENSG00000135597	ENST00000258062
ENSG00000135597	ENST00000415951
ENSG00000135597	ENST00000526022
ENSG00000135597	ENST00000530255
ENSG00000135597	ENST00000626459
ENSG00000126243	ENST00000588831
ENSG00000126243	ENST00000246529
ENSG00000038219	ENST00000040738
ENSG00000038219	ENST00000507943
ENSG00000197601	ENST00000354817
ENSG00000197601	ENST00000532701
ENSG00000197601	ENST00000532502
ENSG00000136710	ENST00000259229
ENSG00000136710	ENST00000409127
ENSG00000176945	ENST00000447234
ENSG00000176945	ENST00000436408
ENSG00000176945	ENST00000445522
ENSG00000176945	ENST00000423938
ENSG00000176945	ENST00000320736
ENSG00000158488	ENST00000368167
ENSG00000158488	ENST00000452291
ENSG00000158488	ENST00000368165
ENSG00000158488	ENST00000368166
ENSG00000158488	ENST00000368163
ENSG00000158488	ENST00000368164
ENSG00000158488	ENST00000368157
ENSG00000158488	ENST00000368156
ENSG00000158488	ENST00000368155
ENSG00000158488	ENST00000368154
ENSG00000158488	ENST00000368160
ENSG00000158488	ENST00000368161
ENSG00000158488	ENST00000368162
ENSG00000158488	ENST00000444681
ENSG00000205138	ENST00000378887
ENSG00000089195	ENST00000203001
ENSG00000089195	ENST00000453074
ENSG00000136828	ENST00000259351
ENSG00000136828	ENST00000394022
ENSG00000136828	ENST00000394011
ENSG00000136828	ENST00000319107
ENSG00000136828	ENST00000373436
ENSG00000136828	ENST00000373434
ENSG00000136828	ENST00000438723
ENSG00000136828	ENST00000424082
ENSG00000164458	ENST00000296946
ENSG00000164458	ENST00000366871
ENSG00000164458	ENST00000366876
ENSG00000164458	ENST00000461348
ENSG00000206418	ENST00000649141
ENSG00000206418	ENST00000329286
ENSG00000197063	ENST00000357736
ENSG00000197063	ENST00000392366
ENSG00000197063	ENST00000574686
ENSG00000164266	ENST00000296695
ENSG00000164266	ENST00000510027
ENSG00000156253	ENST00000493196
ENSG00000101276	ENST00000645534
ENSG00000101276	ENST00000381944
ENSG00000101276	ENST00000217254
ENSG00000101276	ENST00000488495
ENSG00000204174	ENST00000374312
ENSG00000204174	ENST00000612632
ENSG00000149930	ENST00000308893
ENSG00000149930	ENST00000543033
ENSG00000149930	ENST00000279394
ENSG00000149930	ENST00000416441
ENSG00000187531	ENST00000328666
ENSG00000187531	ENST00000572902
ENSG00000106305	ENST00000223029
ENSG00000106305	ENST00000400479
ENSG00000106305	ENST00000395236
ENSG00000166971	ENST00000394657
ENSG00000166971	ENST00000300245
ENSG00000166971	ENST00000570004
ENSG00000166971	ENST00000568022
ENSG00000166971	ENST00000563928
ENSG00000166971	ENST00000565408
ENSG00000166971	ENST00000568596
ENSG00000166971	ENST00000570041
ENSG00000166971	ENST00000564497
ENSG00000153310	ENST00000519824
ENSG00000153310	ENST00000522746
ENSG00000153310	ENST00000523509
ENSG00000153310	ENST00000401979
ENSG00000153310	ENST00000519110
ENSG00000153310	ENST00000522250
ENSG00000153310	ENST00000517654
ENSG00000153310	ENST00000519540
ENSG00000153310	ENST00000522941
ENSG00000153310	ENST00000519142
ENSG00000153310	ENST00000520204
ENSG00000153310	ENST00000518283
ENSG00000153310	ENST00000523993
ENSG00000153310	ENST00000520254
ENSG00000153310	ENST00000519020
ENSG00000153310	ENST00000518167
ENSG00000153310	ENST00000517672
ENSG00000153310	ENST00000519070
ENSG00000153310	ENST00000522361
ENSG00000153310	ENST00000615041
ENSG00000153310	ENST00000639004
ENSG00000164265	ENST00000504320
ENSG00000164265	ENST00000296694
ENSG00000264230	ENST00000622769
ENSG00000264230	ENST00000619162
ENSG00000264230	ENST00000611655
ENSG00000264230	ENST00000584982
ENSG00000264230	ENST00000613703
ENSG00000101441	ENST00000217423
ENSG00000187730	ENST00000378585
ENSG00000187730	ENST00000638411
ENSG00000187730	ENST00000640067
ENSG00000187730	ENST00000638771
ENSG00000187730	ENST00000640949
ENSG00000187730	ENST00000640030
ENSG00000187730	ENST00000640981
ENSG00000187730	ENST00000638763
ENSG00000187730	ENST00000638804
ENSG00000108176	ENST00000225171
ENSG00000108176	ENST00000483798
ENSG00000108176	ENST00000339758
ENSG00000112333	ENST00000368986
ENSG00000112333	ENST00000368983
ENSG00000112333	ENST00000426403
ENSG00000085276	ENST00000464456
ENSG00000085276	ENST00000472280
ENSG00000085276	ENST00000494292
ENSG00000085276	ENST00000651503
ENSG00000085276	ENST00000468789
ENSG00000085276	ENST00000460814
ENSG00000085276	ENST00000433243
ENSG00000085276	ENST00000492586
ENSG00000085276	ENST00000484519
ENSG00000085276	ENST00000460890
ENSG00000085276	ENST00000487503
ENSG00000085276	ENST00000494597
ENSG00000085276	ENST00000475754
ENSG00000085276	ENST00000481315
ENSG00000085276	ENST00000466623
ENSG00000085276	ENST00000486748
ENSG00000085276	ENST00000264674
ENSG00000085276	ENST00000628990
ENSG00000187134	ENST00000380872
ENSG00000187134	ENST00000442997
ENSG00000187134	ENST00000380859
ENSG00000178776	ENST00000318315
ENSG00000178776	ENST00000515291
ENSG00000172840	ENST00000566543
ENSG00000172840	ENST00000311765
ENSG00000172840	ENST00000568869
ENSG00000172840	ENST00000561704
ENSG00000172840	ENST00000568398
ENSG00000172840	ENST00000566776
ENSG00000215712	ENST00000400788
ENSG00000215712	ENST00000367144
ENSG00000115488	ENST00000233840
ENSG00000157999	ENST00000409061
ENSG00000086232	ENST00000199389
ENSG00000086232	ENST00000422786
ENSG00000086232	ENST00000446699
ENSG00000100324	ENST00000216160
ENSG00000100324	ENST00000331454
ENSG00000006625	ENST00000275428
ENSG00000006625	ENST00000409144
ENSG00000006625	ENST00000409390
ENSG00000006625	ENST00000409436
ENSG00000006625	ENST00000005374
ENSG00000168918	ENST00000359570
ENSG00000168918	ENST00000445964
ENSG00000168918	ENST00000415617
ENSG00000168918	ENST00000417661
ENSG00000153885	ENST00000587658
ENSG00000153885	ENST00000587559
ENSG00000153885	ENST00000588637
ENSG00000153885	ENST00000590771
ENSG00000153885	ENST00000589786
ENSG00000153885	ENST00000284006
ENSG00000153885	ENST00000588881
ENSG00000153885	ENST00000590906
ENSG00000153885	ENST00000430256
ENSG00000153885	ENST00000590385
ENSG00000232541	ENST00000443138
ENSG00000232541	ENST00000447855
ENSG00000232541	ENST00000434780
ENSG00000156256	ENST00000399975
ENSG00000156256	ENST00000399976
ENSG00000156256	ENST00000334352
ENSG00000156256	ENST00000399973
ENSG00000109133	ENST00000504986
ENSG00000109133	ENST00000508448
ENSG00000109133	ENST00000513702
ENSG00000109133	ENST00000513558
ENSG00000109133	ENST00000325094
ENSG00000106105	ENST00000389266
ENSG00000106105	ENST00000627489
ENSG00000235754	ENST00000430238
ENSG00000235754	ENST00000425177
ENSG00000235754	ENST00000432598
ENSG00000282049	ENST00000632112
ENSG00000114853	ENST00000232974
ENSG00000114853	ENST00000505904
ENSG00000125740	ENST00000585836
ENSG00000125740	ENST00000417353
ENSG00000125740	ENST00000353609
ENSG00000125740	ENST00000591858
ENSG00000125740	ENST00000443841
ENSG00000125740	ENST00000590335
ENSG00000125740	ENST00000592436
ENSG00000125740	ENST00000592811
ENSG00000125740	ENST00000586615
ENSG00000125740	ENST00000589593
ENSG00000125740	ENST00000615753
ENSG00000189051	ENST00000399398
ENSG00000189051	ENST00000344001
ENSG00000148943	ENST00000278193
ENSG00000148943	ENST00000524596
ENSG00000158786	ENST00000375102
ENSG00000064300	ENST00000172229
ENSG00000064300	ENST00000509200
ENSG00000064300	ENST00000504201
ENSG00000056097	ENST00000265069
ENSG00000275566	ENST00000613612
ENSG00000275566	ENST00000616505
ENSG00000187546	ENST00000342526
ENSG00000187546	ENST00000407277
ENSG00000187546	ENST00000418075
ENSG00000116497	ENST00000530710
ENSG00000116497	ENST00000373476
ENSG00000116497	ENST00000373475
ENSG00000116497	ENST00000529027
ENSG00000116497	ENST00000526230
ENSG00000116497	ENST00000531256
ENSG00000116497	ENST00000482212
ENSG00000116497	ENST00000530552
ENSG00000092140	ENST00000206595
ENSG00000092140	ENST00000550944
ENSG00000092140	ENST00000438909
ENSG00000092140	ENST00000553504
ENSG00000092140	ENST00000554714
ENSG00000092140	ENST00000547532
ENSG00000092140	ENST00000555429
ENSG00000092140	ENST00000552515
ENSG00000170291	ENST00000573699
ENSG00000170291	ENST00000573513
ENSG00000170291	ENST00000574255
ENSG00000170291	ENST00000396627
ENSG00000170291	ENST00000570500
ENSG00000170291	ENST00000574993
ENSG00000170291	ENST00000396628
ENSG00000170291	ENST00000573657
ENSG00000170291	ENST00000570322
ENSG00000170291	ENST00000576496
ENSG00000170291	ENST00000574841
ENSG00000170291	ENST00000572104
ENSG00000170291	ENST00000356683
ENSG00000170291	ENST00000354429
ENSG00000182575	ENST00000328741
ENSG00000182575	ENST00000513748
ENSG00000233348	ENST00000443182
ENSG00000233348	ENST00000451932
ENSG00000233348	ENST00000419847
ENSG00000233348	ENST00000415721
ENSG00000233348	ENST00000419496
ENSG00000233348	ENST00000436569
ENSG00000233348	ENST00000429830
ENSG00000233348	ENST00000411914
ENSG00000233348	ENST00000423612
ENSG00000233348	ENST00000428037
ENSG00000233348	ENST00000442427
ENSG00000233348	ENST00000439612
ENSG00000233348	ENST00000417824
ENSG00000233348	ENST00000436497
ENSG00000233348	ENST00000449173
ENSG00000233348	ENST00000437054
ENSG00000233348	ENST00000458287
ENSG00000233348	ENST00000434880
ENSG00000233348	ENST00000433726
ENSG00000233348	ENST00000437735
ENSG00000233348	ENST00000426331
ENSG00000233348	ENST00000437731
ENSG00000233348	ENST00000615725
ENSG00000233348	ENST00000552116
ENSG00000275196	ENST00000614185
ENSG00000167491	ENST00000494516
ENSG00000167491	ENST00000417582
ENSG00000167491	ENST00000457895
ENSG00000167491	ENST00000432704
ENSG00000167491	ENST00000404158
ENSG00000167491	ENST00000429242
ENSG00000167491	ENST00000358713
ENSG00000167491	ENST00000444839
ENSG00000167491	ENST00000360315
ENSG00000283755	ENST00000640559
ENSG00000112335	ENST00000230085
ENSG00000112335	ENST00000426155
ENSG00000112335	ENST00000349379
ENSG00000065427	ENST00000319410
ENSG00000065427	ENST00000302445
ENSG00000065427	ENST00000568378
ENSG00000065427	ENST00000566772
ENSG00000065427	ENST00000568682
ENSG00000065427	ENST00000570215
ENSG00000100124	ENST00000215941
ENSG00000100124	ENST00000406423
ENSG00000100124	ENST00000609454
ENSG00000100124	ENST00000411961
ENSG00000100124	ENST00000458278
ENSG00000100124	ENST00000424350
ENSG00000100124	ENST00000434930
ENSG00000144674	ENST00000361924
ENSG00000144674	ENST00000444882
ENSG00000144674	ENST00000356847
ENSG00000144674	ENST00000450863
ENSG00000144674	ENST00000429018
ENSG00000144674	ENST00000431105
ENSG00000144674	ENST00000437131
ENSG00000144674	ENST00000617480
ENSG00000140280	ENST00000267838
ENSG00000140280	ENST00000454181
ENSG00000140280	ENST00000560491
ENSG00000140280	ENST00000558126
ENSG00000106511	ENST00000262041
ENSG00000176381	ENST00000322583
ENSG00000176381	ENST00000529616
ENSG00000281039	ENST00000598361
ENSG00000170373	ENST00000304749
ENSG00000170373	ENST00000398402
ENSG00000204278	ENST00000586400
ENSG00000204278	ENST00000551068
ENSG00000204278	ENST00000550981
ENSG00000204278	ENST00000591033
ENSG00000204278	ENST00000421688
ENSG00000204278	ENST00000374946
ENSG00000243678	ENST00000514264
ENSG00000243678	ENST00000513177
ENSG00000243678	ENST00000512737
ENSG00000243678	ENST00000503064
ENSG00000243678	ENST00000393183
