geneId	TransID
NRTN	NRTN_rna-XM_015299822.2
NRTN	NRTN_ENSGALT00000106955.1
NRTN	NRTN_rna-XM_025144283.1
reg_4606	ENSGALT00000040282.4
reg_4606	rna-XM_025144344.1
ABHD8	ABHD8_rna-XM_003643395.4
ADAMTSL5	ADAMTSL5_rna-XM_015299969.2
ADAMTSL5	ADAMTSL5_ENSGALT00000092771.1
reg_4609	rna-XM_003642892.4
UBA52	UBA52_rna-XM_025144246.1
UBA52	UBA52_ENSGALT00000046741.2
reg_4611	ENSGALT00000035203.5
HMG20B	GIPC3_ENSGALT00000084653.2
HMG20B	HMG20B_rna-XM_025144377.1
HNRNPM	HNRNPM_rna-NM_001030932.1
RAB8A	RAB8A_rna-NM_001031504.1
reg_4615	ENSGALT00000093288.1
RFXANK	RFXANK_rna-NM_001031389.1
reg_4617	rna-XM_003642876.4
SIN3B	SIN3B_rna-XM_015300175.2
NMRK2	NMRK2_ENSGALT00000085217.2
ANGPTL4	ANGPTL4_ENSGALT00000000877.6
C2CD4C	C2CD4C_rna-XM_025144405.1
TIMM13	TIMM13_ENSGALT00000043405.3
reg_4623	ENSGALT00000092803.1
reg_4624	ENSGALT00000050800.2
reg_4625	rna-XM_015300121.2_shortIntron
reg_4626	rna-XM_015300001.2
PIAS4	PIAS4_rna-XM_015299831.2
LMNB2	LMNB2_ENSGALT00000105638.1
LMNB2	LMNB2_rna-NM_205285.1
GADD45B	GADD45B_ENSGALT00000065904.3
GADD45B	GADD45B_rna-XM_015299957.2
reg_4630	rna-XM_025144426.1_shortIntron
RNF126	RNF126_ENSGALT00000062295.3
RNF126	RNF126_rna-NM_001006338.2
THOP1	THOP1_rna-XM_424048.6
CTXN1	CTXN1_rna-XM_025144372.1
FZR1	FZR1_rna-XM_015299664.2
YJU2	YJU2_ENSGALT00000059455.2
CREB3L3	CREB3L3_ENSGALT00000001900.6
CREB3L3	CREB3L3_rna-XM_015300011.2
KLF2	KLF2_ENSGALT00000006275.5
INSR	INSR_ENSGALT00000049026.2
INSR	INSR_rna-XM_001233398.5
reg_4639	rna-XM_015300138.2
reg_4639	rna-XM_015300139.2
FAM32A	FAM32A_ENSGALT00000053353.2
R3HDM4	R3HDM4_rna-XM_001233901.5
reg_4642	rna-XM_423728.5
reg_4643	rna-NM_001006337.2
ARMC6	ARMC6_ENSGALT00000004779.6
DDX49	DDX49_rna-XM_015300051.2
reg_4646	rna-XM_015300113.2
C19orf25	C19orf25_rna-XM_025144449.1
reg_4648	rna-XM_025144396.1
MED16	MED16_ENSGALT00000099690.1
MED16	MED16_rna-XM_418220.6
reg_4650	rna-XM_004948743.3
reg_4651	rna-XM_025144431.1_potentialNMD
reg_4652	rna-XM_025144447.1
TMEM259	TMEM259_rna-XM_004948844.3
TMEM259	TMEM259_rna-XM_418222.6
AP1M1	AP1M1_ENSGALT00000006310.5
reg_4655	rna-XM_003642839.4
reg_4656	rna-XM_025144448.1
reg_4657	rna-XM_015299783.2
reg_4658	rna-XM_015299839.2
reg_4659	rna-XM_015299824.2
reg_4660	rna-XM_025144410.1
LARP6L	LARP6L_rna-NM_001326492.1
reg_4662	rna-XM_015299735.2
reg_4663	rna-XM_025144446.1
reg_4664	rna-XM_025144308.1
NDUFA13	NDUFA13_ENSGALT00000068197.2
MARCH2	MARCH2_rna-XM_025144318.1
NEO1	NEO1_rna-XM_015279047.2
NEO1	NEO1_rna-XM_015279053.2
NEO1	NEO1_rna-XM_015279050.2
NEO1	NEO1_ENSGALT00000104377.1
NEO1	NEO1_rna-XM_015279052.2
NEO1	NEO1_rna-XM_015279049.2
NEO1	NEO1_rna-XM_015279051.2
NEO1	NEO1_rna-XM_015279054.2
NEO1	NEO1_rna-XM_015279048.2
reg_4668	rna-XM_004943828.3
reg_4668	rna-XM_004943830.3
GLDN	rna-XM_025154022.1
GLDN	GLDN_rna-XM_025154023.1
GLDN	GLDN_rna-XM_015291961.2
AP4E1	AP4E1_rna-XM_025153884.1
AP4E1	AP4E1_rna-XM_025153885.1
AP4E1	AP4E1_rna-XM_025153886.1
AP4E1	AP4E1_rna-XM_025153883.1
AP4E1	AP4E1_rna-XM_025153887.1
STOML1	STOML1_ENSGALT00000002226.6
STOML1	STOML1_rna-XM_015278813.1
STOML1	STOML1_rna-XM_015278812.1
FAM219B	FAM219B_rna-XM_025154138.1
FAM219B	FAM219B_rna-XM_025154137.1
FAM219B	FAM219B_rna-XM_025154139.1
SPG11	SPG11_rna-XM_004943937.3
SPG11	SPG11_rna-XM_025153966.1
SPG11	SPG11_rna-XM_004943936.3
SPG11	SPG11_rna-XM_025153967.1
SPG11	SPG11_ENSGALT00000038202.4
SPG11	SPG11_rna-XM_004943939.3
RASL12	RASL12_rna-XM_004943886.3
COMMD4	COMMD4_rna-XM_025153875.1
FAM214A	FAM214A_rna-XM_015291899.2
FAM214A	FAM214A_rna-XM_015291901.2
FAM214A	FAM214A_ENSGALT00000067684.2
FAM214A	FAM214A_rna-XM_015291898.2
MESD	MESD_ENSGALT00000042638.2
reg_4678	rna-XM_015279091.2
reg_4678	rna-XM_015279089.2
reg_4678	ENSGALT00000049457.2
reg_4678	rna-XM_015279088.2
reg_4678	rna-XM_425055.5
PPIB	PPIB_rna-NM_205461.1
PPIB	PPIB_ENSGALT00000086528.2
TP53BP1	TP53BP1_rna-XM_015292143.2
TP53BP1	TP53BP1_rna-XM_025153936.1
TP53BP1	TP53BP1_rna-XM_413957.6
TP53BP1	TP53BP1_rna-XM_015292141.2
TP53BP1	TP53BP1_rna-XM_004943995.3
SCAMP2	SCAMP2_ENSGALT00000002583.6
CSNK1G1	CSNK1G1_rna-NM_001005800.1
CSNK1G1	CSNK1G1_rna-XM_015278857.2
CSNK1G1	CSNK1G1_rna-XM_025153819.1
CSNK1G1	CSNK1G1_rna-XM_015278856.2
KIF23	KIF23_rna-XM_015292109.2
KIF23	KIF23_rna-XM_015292111.2
KIF23	KIF23_rna-XM_015292112.2
KIF23	KIF23_rna-NM_001030554.1
KIF23	KIF23_rna-XM_015292104.2
KIF23	KIF23_rna-XM_015292105.2
KIF23	KIF23_rna-XM_015292110.2
KIF23	KIF23_rna-XM_015292107.2
KIF23	KIF23_rna-XM_015292108.2
KIF23	KIF23_rna-XM_015292106.2
SLC24A5	SLC24A5_ENSGALT00000038973.5
SLC24A5	SLC24A5_rna-NM_001038497.2
SCAPER	SCAPER_rna-XM_025154119.1
SCAPER	SCAPER_rna-XM_015279022.2
SCAPER	SCAPER_rna-XM_015279021.2
SCAPER	SCAPER_rna-XM_025154121.1
SCAPER	SCAPER_ENSGALT00000004548.7
SCAPER	SCAPER_rna-XM_025154118.1
SCAPER	SCAPER_rna-XM_025154122.1
SCAPER	SCAPER_rna-XM_015279020.2
SCAPER	SCAPER_rna-XM_025154123.1
SCAPER	SCAPER_rna-XM_025154117.1
SCAPER	SCAPER_rna-XM_025154120.1
EDC3	EDC3_rna-XM_015278797.2
EDC3	EDC3_rna-NM_001030385.1
reg_4687	ENSGALT00000091589.1_potentialNMD
reg_4687	ENSGALT00000051937.2_potentialNMD
reg_4687	ENSGALT00000082543.2_potentialNMD
CTXN2	CTXN2_rna-XM_004943801.3
TMC3	TMC3_rna-XM_025153837.1
TMC3	TMC3_rna-NM_001005820.1
TMC3	TMC3_ENSGALT00000010302.6
reg_4690	rna-XM_015279096.2
reg_4690	rna-XM_015279095.2
reg_4690	ENSGALT00000068396.2
reg_4690	rna-XM_004943611.3
reg_4690	rna-XM_015279093.2
RFX7	RFX7_rna-XM_025154100.1
RFX7	RFX7_rna-XM_015291868.2
RFX7	RFX7_rna-XM_429081.6
RFX7	RFX7_ENSGALT00000101360.1
HERC1	HERC1_rna-XM_015278933.2
HERC1	HERC1_rna-XM_015278931.2
HERC1	HERC1_rna-XM_413753.5
HERC1	HERC1_rna-XM_015278930.2
HERC1	HERC1_rna-XM_015278932.2
HERC1	HERC1_rna-XM_004943732.3
HERC1	HERC1_rna-XM_015278929.2
HERC1	HERC1_ENSGALT00000005344.6
HERC1	HERC1_rna-XM_015278928.2
TMOD2	TMOD2_rna-XM_015291963.2
C15orf48	C15orf48_ENSGALT00000093197.1
SENP8	SENP8_ENSGALT00000043189.3
reg_4696	ENSGALT00000090363.2
reg_4696	rna-XM_025154099.1
CYP11A1	CYP11A1_ENSGALT00000061839.2
CHRNA3	CHRNA3_ENSGALT00000004759.5
ANXA2	ANXA2_rna-XM_025153800.1
reg_4700	rna-XM_025154089.1
CORO2B	CORO2B_rna-XM_015292221.2
CORO2B	CORO2B_rna-XM_015292223.2
CORO2B	CORO2B_rna-XM_015292227.2
SEMA6D	SEMA6D_rna-XM_015291947.2
SEMA6D	SEMA6D_rna-XM_015291950.2
SEMA6D	SEMA6D_rna-XM_015291944.2
SEMA6D	SEMA6D_rna-XM_015291945.2
SEMA6D	SEMA6D_rna-XM_025154034.1
SEMA6D	SEMA6D_rna-XM_015291951.2
SEMA6D	SEMA6D_rna-XM_001231858.5
SEMA6D	SEMA6D_rna-XM_015291943.2
SEMA6D	SEMA6D_rna-XM_015291937.2
RHCG	RHCG_rna-NM_001004370.1
SLCO3A1	SLCO3A1_rna-XM_413876.5
CIB2	CIB2_rna-XM_004943721.2
CIB2	CIB2_rna-XM_004943722.3
CIB2	CIB2_rna-XM_004943720.3
CIB2	CIB2_ENSGALT00000098089.1
reg_4706	rna-XM_015292191.2
reg_4706	ENSGALT00000033572.5
reg_4706	rna-XM_015292189.2
reg_4706	rna-XM_025154051.1
reg_4706	rna-XM_015292188.2
reg_4706	rna-XM_004943961.3
PRTG	PRTG_rna-XM_025153829.1
PRTG	PRTG_rna-NM_001030548.4
reg_4708	rna-XM_004943814.3
PEAK1	PEAK1_rna-XM_015278735.2
PEAK1	PEAK1_rna-XM_015278742.2
CD276	CD276_rna-XM_015278823.2
CD276	CD276_ENSGALT00000002653.6
LRRC28	LRRC28_rna-XM_015292084.2
LRRC28	LRRC28_rna-XM_015292085.2
STRA6	STRA6_rna-XM_015278809.2
MEX3B	MEX3B_rna-XM_015292033.2
UBL7	UBL7_rna-NM_001007824.2
THSD4	THSD4_rna-XM_025154006.1
RLBP1	RLBP1_ENSGALT00000010796.4
RLBP1	RLBP1_rna-XM_025153846.1
MEF2A	MEF2A_rna-XM_015292077.2
MEF2A	MEF2A_rna-XM_015292072.2
MEF2A	MEF2A_rna-XM_015292079.2
MEF2A	MEF2A_rna-XM_015292075.2
MEF2A	MEF2A_rna-XM_015292074.2
MEF2A	MEF2A_rna-XM_015292078.2
MEF2A	MEF2A_rna-XM_025153797.1
MEF2A	MEF2A_rna-XM_015292081.2
MEF2A	MEF2A_rna-XM_015292080.2
TRPM1	TRPM1_rna-XM_015278985.1
TRPM1	TRPM1_rna-XM_015278984.1
TRPM1	TRPM1_rna-XM_015278982.2
TRPM1	TRPM1_rna-XM_025153996.1
TRPM1	TRPM1_ENSGALT00000073346.2
TRPM1	TRPM1_rna-XM_015278983.2
reg_4719	rna-XM_025154096.1
MAP2K5	MAP2K5_ENSGALT00000012881.5
PDCD7	PDCD7_rna-XM_015292257.2
RAMAC	RAMAC_rna-XM_015291994.1
ACSBG1	ACSBG1_rna-XM_015278945.2
ACSBG1	ACSBG1_rna-XM_004943717.3
ACSBG1	ACSBG1_rna-XM_015278948.2
ACSBG1	ACSBG1_rna-XM_025153911.1
ACSBG1	ACSBG1_rna-XM_413747.5
ACSBG1	ACSBG1_rna-XM_015278946.2
ACSBG1	ACSBG1_rna-XM_025153912.1
NTRK3	NTRK3_rna-XM_015291981.2
NTRK3	NTRK3_rna-XM_015291982.2
NTRK3	NTRK3_rna-NM_205169.1
reg_4725	rna-NM_001031348.1
reg_4725	ENSGALT00000083579.2
reg_4725	rna-XM_015292119.2
TBC1D2B	rna-XM_025153910.1
TBC1D2B	rna-XM_015278935.2
CHD2	CHD2_rna-NM_001278454.1
MYO1E	MYO1E_rna-XM_025153997.1
MYO1E	MYO1E_rna-XM_413782.6
MYO1E	MYO1E_rna-XM_004943766.3
UBAP1L	UBAP1L_rna-XM_015292130.2
NRG4	NRG4_rna-NM_001030544.1
NRG4	NRG4_rna-XM_015278877.2
CLPX	CLPX_rna-XM_015292092.2
CLPX	CLPX_rna-NM_001030552.1
OTUD7A	OTUD7A_rna-XM_025154081.1
OTUD7A	OTUD7A_rna-XM_015279004.2
reg_4733	rna-XM_413947.6
reg_4734	rna-XM_025154070.1
reg_4734	ENSGALT00000055974.2
RAB27A	RAB27A_ENSGALT00000062010.2
reg_4736	rna-XM_025153796.1
reg_4736	rna-NM_204594.1
WDR72	WDR72_rna-XM_025154069.1
WDR72	WDR72_rna-XM_004943790.3
WDR72	WDR72_ENSGALT00000007237.6
WDR72	WDR72_rna-XM_025154068.1
WDR72	WDR72_rna-XM_025154067.1
reg_4738	ENSGALT00000085779.2
LRRK1	LRRK1_ENSGALT00000011565.6
reg_4740	rna-XM_025154064.1
reg_4740	rna-XM_015291858.2
FGF7	FGF7_rna-XM_015291987.2
FGF7	FGF7_rna-XM_015291989.2
FGF7	FGF7_rna-XM_015291985.2
TM6SF1	rna-NM_001277461.1
TM6SF1	rna-XM_015291995.2
reg_4743	ENSGALT00000065104.2
SMAD3	SMAD3_ENSGALT00000074963.2
GLCE	GLCE_ENSGALT00000045248.3
GLCE	GLCE_rna-XM_003641864.4
APBA2	APBA2_rna-XM_015278990.2
APBA2	APBA2_rna-XM_015278989.2
APBA2	APBA2_rna-XM_015278991.2
SV2B	SV2B_rna-XM_425081.6
GATM	GATM_rna-XM_015291975.1
GATM	GATM_ENSGALT00000038740.3
MYO5C	MYO5C_rna-XM_025154106.1
MYO5C	MYO5C_rna-XM_015291971.2
MYO5C	MYO5C_rna-XM_025154105.1
MYO5C	MYO5C_rna-XM_015291969.2
MYO5C	MYO5C_rna-XM_015291968.2
RORA	RORA_rna-XM_015278887.2
RORA	RORA_rna-XM_004943750.3
reg_4751	ENSGALT00000105533.1
DTWD1	DTWD1_rna-XM_015292012.2
DTWD1	DTWD1_rna-XM_025153896.1
reg_4753	rna-XM_025153899.1
reg_4753	rna-XM_004943854.3
reg_4753	rna-XM_413870.6
MNS1	MNS1_rna-XM_025154101.1
MNS1	MNS1_ENSGALT00000022526.7
DUT	DUT_rna-XM_025153874.1
DUT	DUT_rna-XM_015291930.2
DUT	DUT_rna-NM_001079488.1
reg_4756	rna-XM_025153969.1
reg_4757	rna-XM_003641832.3
reg_4758	rna-XM_001231930.5
NEDD4	NEDD4_rna-XM_015291877.2
reg_4760	ENSGALT00000091123.1
reg_4761	rna-XM_425093.5
HDDC3	HDDC3_rna-XM_015301796.2
BCL2A1	BCL2A1_ENSGALT00000010523.4
reg_4764	rna-XM_025154073.1
LYSMD2	LYSMD2_rna-NM_001293243.1
ADAM10	ADAM10_rna-NM_204261.2
reg_4767	rna-XM_015278896.2
reg_4767	rna-NM_001162907.2
reg_4767	rna-XM_004943691.3
SERINC4	SERINC4_rna-XM_015292177.2
SERINC4	SERINC4_ENSGALT00000063101.2
NEIL1	NEIL1_rna-XM_015278898.2
CGNRHRL	CGNRHRL_rna-XM_015292070.2
SLTM	SLTM_rna-XM_015278904.2
SLTM	SLTM_rna-XM_015278906.2
SLTM	SLTM_rna-XM_025154002.1
SLTM	SLTM_rna-XM_025154000.1
SLTM	SLTM_rna-XM_015278910.2
SLTM	SLTM_rna-XM_025153998.1
SLTM	SLTM_rna-XM_015278908.2
SLTM	SLTM_rna-XM_025154003.1
SLTM	SLTM_rna-XM_025154001.1
SLTM	SLTM_rna-XM_015278903.2
SLTM	SLTM_rna-XM_025153999.1
SLTM	SLTM_rna-XM_015278909.2
reg_4772	rna-XM_425063.6
ZNF710	ZNF710_ENSGALT00000096388.1
ZNF710	ZNF710_rna-XM_025154052.1
ZNF710	ZNF710_rna-XM_003641833.4
ARRDC4	ARRDC4_rna-XM_015292275.2
ZP3	ZP3_rna-NM_204389.2
ZP3	ZP3_rna-XM_025153787.1
ZP3	ZP3_ENSGALT00000002370.5
reg_4776	ENSGALT00000079391.2
MCEE	MCEE_rna-NM_001293217.1
MCEE	MCEE_rna-NM_001293218.1
GTF2A2	GTF2A2_rna-XM_015278899.2
ST8SIA2	rna-NM_001001604.1
ST8SIA2	ST8SIA2_rna-XM_015292082.2
ADAL	ADAL_ENSGALT00000039368.3
ADAL	rna-XM_015278890.2
UBL7	UBL7_ENSGALT00000002121.6
DUOX2	DUOX2_rna-XM_015279085.2
ASB7	ASB7_rna-XM_025153852.1
EFL1	EFL1_rna-NM_001039256.2
EFL1	EFL1_rna-XM_025153836.1
CCPG1	CCPG1_rna-XM_025153868.1
CCPG1	CCPG1_rna-XM_025153867.1
CCPG1	CCPG1_rna-XM_015291885.2
CCPG1	CCPG1_rna-XM_025153869.1
CCPG1	CCPG1_ENSGALT00000053892.3
NOX5	NOX5_rna-NM_001305472.1
NOX5	NOX5_rna-XM_025153861.1
PPIP5K1	PPIP5K1_rna-XM_015292154.2
PPIP5K1	PPIP5K1_ENSGALT00000101662.1
reg_4788	rna-XM_025154090.1
FAM219B	FAM219B_rna-XM_003641804.4
VPS13C	VPS13C_rna-XM_004943746.2
VPS13C	VPS13C_rna-XM_001232999.4
VPS13C	VPS13C_rna-XM_015279011.2
MTMR10	MTMR10_rna-XM_015278987.2
IQCH	IQCH_rna-XM_015292228.2
IQCH	IQCH_ENSGALT00000012837.6
IQCH	IQCH_rna-XM_004943913.3
IQCH	IQCH_rna-XM_015292230.2
gga-mir-12216	B2M_ENSGALT00000040255.3
DIS3L	DIS3L_rna-XM_003641827.4
DIS3L	DIS3L_rna-XM_015292234.1
reg_4796	rna-XM_025153939.1
NR2F2	NR2F2_ENSGALT00000011332.7
reg_4798	rna-XM_025154046.1
reg_4798	rna-XM_025154047.1
PGPEP1L	PGPEP1L_rna-XM_015292274.2
PGPEP1L	PGPEP1L_rna-XM_025154042.1
reg_4800	ENSGALT00000091518.1
TM2D3	TM2D3_ENSGALT00000006419.6
TM2D3	TM2D3_rna-NM_001293227.1
IQGAP1	IQGAP1_rna-XM_413959.6
reg_4803	rna-XM_015278969.2
LRRC49	LRRC49_rna-XM_004943763.3
LRRC49	LRRC49_rna-XM_004943764.3
BCL2L10	BCL2L10_ENSGALT00000082198.2
PIAS1	PIAS1_rna-NM_001031456.1
PIAS1	PIAS1_rna-XM_015292124.2
PIAS1	PIAS1_rna-XM_015292123.2
PIAS1	PIAS1_rna-XM_025153870.1
reg_4807	rna-XM_413701.6
reg_4807	rna-XM_015278968.2
reg_4808	rna-XM_015279079.2
MTHFS	MTHFS_ENSGALT00000010528.5
MTHFS	MTHFS_rna-NM_001277626.1
BNIP2	BNIP2_rna-XM_015279007.2
BNIP2	BNIP2_rna-XM_413765.6
reg_4811	ENSGALT00000088478.2_potentialNMD
PARP6	PARP6_ENSGALT00000104085.1
PARP6	PARP6_rna-XM_015279059.2
PARP6	PARP6_rna-XM_015279056.1
PARP6	PARP6_rna-XM_015279057.1
PARP6	PARP6_rna-XM_015279060.1
STARD5	STARD5_rna-XM_015292035.2
GABPB1	GABPB1_ENSGALT00000038751.3
GABPB1	rna-NM_001005816.1
reg_4815	rna-XM_004943606.3
SEMA7A	SEMA7A_ENSGALT00000002152.6
SEMA7A	SEMA7A_rna-XM_015278807.2
SEMA7A	SEMA7A_rna-XM_015278804.2
SEMA7A	SEMA7A_rna-XM_015278803.2
MCTP2	MCTP2_rna-XM_015292280.2
reg_4818	ENSGALT00000075718.3_potentialNMD
reg_4819	rna-XM_025153995.1
reg_4819	rna-XM_003641823.4
RPP25	RPP25_rna-XM_025154136.1
reg_4821	ENSGALT00000059781.2_shortIntron
reg_4821	rna-NM_001030557.1_shortIntron
WDR61	WDR61_ENSGALT00000053720.2
reg_4823	rna-XM_413693.6
CA12	CA12_ENSGALT00000091742.1
CA12	CA12_rna-XM_413756.5
KIF7	KIF7_rna-XM_015292045.2
KIF7	KIF7_rna-XM_413861.5
KIF7	KIF7_rna-XM_015292044.2
KIF7	KIF7_ENSGALT00000105495.1
reg_4826	rna-XM_025154071.1
TSPAN3	TSPAN3_rna-NM_001257258.1
TSPAN3	TSPAN3_ENSGALT00000004380.5
PLIN1	PLIN1_rna-XM_015292005.2
PLIN1	PLIN1_ENSGALT00000038622.5
PLIN1	PLIN1_rna-XM_025153844.1
KLHL25	KLHL25_rna-XM_015292063.2
HACD3	HACD3_rna-NM_001007828.1
PYGO1	PYGO1_rna-NM_001024691.1
ETFA	ETFA_rna-NM_001305470.1
ETFA	ETFA_ENSGALT00000004630.6
SLC12A1	SLC12A1_ENSGALT00000007915.6
SLC12A1	SLC12A1_rna-XM_004943799.3
SLC12A1	SLC12A1_rna-XM_025154033.1
SLC12A1	SLC12A1_rna-XM_413814.6
reg_4834	rna-XM_025154094.1
ALDH1A2	ALDH1A2_rna-NM_204995.1
PIGBOS1	PIGBOS1_rna-NM_001308441.1
PDE8A	PDE8A_rna-XM_004943815.2
PDE8A	PDE8A_rna-XM_025153944.1
PDE8A	PDE8A_rna-XM_004943816.3
PDE8A	PDE8A_ENSGALT00000060009.3
PDE8A	PDE8A_rna-XM_025153941.1
ICE2	ICE2_ENSGALT00000097865.1
ICE2	ICE2_rna-XM_025154079.1
reg_4839	rna-XM_413961.6
reg_4839	rna-XM_015291869.2
reg_4839	rna-XM_004943779.3
SPPL2A	SPPL2A_ENSGALT00000065356.2
REC114	REC114_rna-XM_025154092.1
ZWILCH	ZWILCH_rna-XM_413922.5
ZWILCH	ZWILCH_ENSGALT00000012541.6
ZWILCH	ZWILCH_rna-XM_025154134.1
reg_4844	rna-XM_003641852.4
SYNM	SYNM_ENSGALT00000033905.5
reg_4846	rna-XM_025153979.1
reg_4846	rna-XM_025153981.1
reg_4847	rna-XM_413724.6
RPS27L	RPS27L_ENSGALT00000091909.1
PEX11A	PEX11A_rna-XM_413859.5
ALDH1A3	ALDH1A3_ENSGALT00000078438.3
ZNF592	ZNF592_rna-XM_413721.6
reg_4852	rna-XM_015278961.1
MAP2K1	MAP2K1_ENSGALT00000056667.2
MAP2K1	MAP2K1_rna-XM_015292096.2
DYX1C1	DYX1C1_ENSGALT00000006995.6
MFGE8	MFGE8_rna-NM_001277110.1
MFGE8	MFGE8_rna-NM_001277111.1
SEC11A	SEC11A_ENSGALT00000047348.2
reg_4857	rna-XM_025154103.1
RSL24D1	RSL24D1_ENSGALT00000065720.2
TRPM7	TRPM7_rna-NM_001177555.1
SH3GL3	SH3GL3_rna-XM_015291974.2
SH3GL3	SH3GL3_ENSGALT00000009738.6
reg_4861	rna-XM_015292215.2
CHRNB4	CHRNB4_ENSGALT00000039804.4
OR6B1	OR6B1_rna-XM_015279103.2
DAPK2	rna-XM_004943729.3
reg_4865	ENSGALT00000050730.2
ADAMTS7	ADAMTS7_rna-XM_003641830.4
TMED3	TMED3_rna-NM_001293308.1
TMED3	TMED3_rna-NM_001293297.1
FRMD5	FRMD5_rna-XM_015292198.2
FRMD5	FRMD5_rna-XM_004943940.3
FRMD5	FRMD5_rna-XM_413944.6
reg_4869	rna-NM_001030392.1_shortIntron
ANKDD1A	ANKDD1A_rna-NM_001293188.1
ANKDD1A	ANKDD1A_rna-XM_015292089.2
ANKDD1A	ANKDD1A_rna-XM_025153854.1
POLG	POLG_rna-XM_015292047.2
ARPP19	rna-XM_025153873.1
ARPP19	ARPP19_ENSGALT00000039081.4
GNB5	GNB5_rna-NM_001293242.2
BLOC1S6	BLOC1S6_rna-NM_001007825.1
reg_4876	ENSGALT00000051172.2
LOXL1	LOXL1_ENSGALT00000106503.1
ONECUT1	ONECUT1_rna-XM_015291888.2
CYP1A1	CYP1A1_ENSGALT00000040012.3
reg_4880	rna-XM_015291867.2
BBS4	BBS4_rna-NM_001277458.2
reg_4882	ENSGALT00000009112.6
HAPLN3	HAPLN3_ENSGALT00000034015.5
reg_4884	rna-NM_001079476.2
reg_4884	ENSGALT00000063151.2
reg_4885	ENSGALT00000081066.2_potentialNMD
SNX33	SNX33_rna-XM_015279032.2
MFAP1	MFAP1_ENSGALT00000042736.4
WHAMM	WHAMM_ENSGALT00000009658.6
FEM1B	FEM1B_ENSGALT00000045084.3
reg_4890	rna-XM_015273437.2
reg_4891	rna-XM_025153989.1
reg_4892	rna-XM_025153972.1
SLC24A1	SLC24A1_rna-NM_001001773.1
reg_4894	rna-XM_004943699.2
MRPL46	MRPL46_ENSGALT00000010970.6
reg_4896	ENSGALT00000020937.6
HDC	HDC_ENSGALT00000038746.5
LINGO1	LINGO1_ENSGALT00000004272.7
SMAD6	SMAD6_ENSGALT00000071414.2
reg_4900	ENSGALT00000089648.2
OAZ2	OAZ2_ENSGALT00000053749.2
reg_4902	ENSGALT00000055281.2_shortIntron
reg_4903	rna-XM_015279033.1
MTFMT	MTFMT_ENSGALT00000082991.2
reg_4905	rna-XM_025154097.1_outOfFrame
TARSL2	TARSL2_rna-NM_001293222.1
reg_4907	ENSGALT00000101737.1
reg_4908	ENSGALT00000101611.1
reg_4908	rna-XM_015298432.2
reg_4909	rna-NM_001351481.1
reg_4910	rna-XM_015298607.2
reg_4910	rna-XM_025143469.1
MEF2D	MEF2D_rna-XM_025143424.1
MEF2D	MEF2D_rna-XM_025143421.1
MEF2D	MEF2D_rna-XM_025143411.1
MEF2D	MEF2D_rna-XM_025143422.1
MEF2D	MEF2D_rna-XM_025143416.1
MEF2D	MEF2D_rna-XM_025143419.1
MEF2D	MEF2D_rna-XM_025143423.1
MEF2D	MEF2D_ENSGALT00000073357.2
MEF2D	MEF2D_rna-XM_025143418.1
THEM4	THEM4_rna-XM_015280017.2
THEM4	THEM4_rna-XM_015280018.2
CD48	CD48_ENSGALT00000081507.2
CD48	CD48_rna-XM_025143384.1
BOLA1	BOLA1_rna-XM_015273309.2
S100A16	S100A16_rna-XM_003642637.4
S100A16	S100A16_ENSGALT00000108119.1
INSRR	INSRR_rna-XM_015298429.2
INSRR	INSRR_rna-XM_015298428.2
INSRR	INSRR_rna-XM_015298427.2
reg_4917	rna-XM_015298521.2
reg_4917	ENSGALT00000029520.4
SELENBP1	SELENBP1_rna-XM_025143405.1
SELENBP1	SELENBP1_ENSGALT00000001276.7
TOMM40L	TOMM40L_rna-XM_025143621.1
PBXIP1	PBXIP1_rna-XM_025143457.1
PBXIP1	PBXIP1_ENSGALT00000095322.1
TPM3	TPM3_rna-NM_001352041.1
TPM3	TPM3_rna-XM_015298577.1
TPM3	TPM3_rna-XM_015298568.1
TPM3	TPM3_rna-XM_015298571.1
TPM3	TPM3_rna-XM_015298578.1
TPM3	TPM3_rna-XM_015298576.1
TPM3	TPM3_rna-XM_015298565.1
TPM3	TPM3_rna-XM_015298570.1
TPM3	TPM3_rna-XM_015298569.2
APH1A	APH1A_rna-XM_428797.6
APH1A	APH1A_ENSGALT00000091937.1
reg_4923	rna-XM_025143572.1
reg_4923	rna-XM_015302541.2
reg_4924	rna-XM_015298329.2
reg_4925	rna-XM_003642655.4
reg_4926	ENSGALT00000061393.2
SHC1	SHC1_rna-NM_001293280.2
SHC1	SHC1_rna-XM_004948266.3
reg_4928	ENSGALT00000094810.1
VPS72	VPS72_ENSGALT00000001151.5
reg_4930	rna-XM_025143638.1
reg_4930	rna-XM_025143642.1
reg_4930	rna-XM_025143639.1
reg_4930	rna-XM_025143641.1
reg_4930	rna-XM_025143640.1
reg_4931	rna-XM_015298421.2
reg_4931	ENSGALT00000075869.3
ASH1L	ASH1L_rna-XM_015298652.2
KIAA0907	KIAA0907_rna-NM_001031328.1
KIAA0907	KIAA0907_rna-XM_015298616.2
ARNT	ARNT_rna-XM_025143392.1
ARNT	ARNT_rna-XM_015279990.2
ARNT	ARNT_rna-XM_015279991.2
ARNT	ARNT_rna-XM_025143391.1
ARNT	ARNT_rna-XM_015279993.2
